client_id,month,age,occupation,annual_income,monthly_salary,number_bank_accounts,number_credit_cards,interest_rate,number_loan,delay_from_due_date,number_delayed_payment,number_credit_inquiries,unpaid_debt,credit_utilization_ratio,credit_history_age,min_amount_payment,monthy_amount_invested,client_behaviour,monthly_balance
194a53c203,Июнь,32.0,Ученый,71122.02,6100.776666666668,9,7,24.0,5.0,55,,11.0,1605.65,35.34396108874237,9 г. 9 м.,Yes,62.665804524027536,"Большие траты, большие платежи",517.1344922805084
194a53c203,Июль,32.0,Ученый,71804.05,5801.227964561744,9,7,24.0,5.0,55,21.0,11.0,1605.65,23.51230633206179,9 г. 10 м.,Yes,346.0168271100672,,261.13346969446866
194a53c203,Август,32.0,Ученый,71669.07,5782.017964561744,9,7,24.0,5.0,55,21.0,11.0,1605.65,27.410577864963784,9 г. 11 м.,Yes,176.56963060434742,,409.3506662001886
194a53c203,Сентябрь,32.0,Ученый,71855.27,5822.187964561744,9,7,24.0,,58,22.0,11.0,1605.65,38.89095024614608,10 г. 0 м.,Yes,,"Малые траты, средние платежи",235.86302759322885
a6c033e22a,Февраль,26.0,,134784.39,11542.126666666667,3,3,9.5,3.0,11,13.0,3.0,716.21,40.30384746871265,22 г. 8 м.,No,299.16056446072326,"Малые траты, большие платежи",921.7051961565782
a6c033e22a,Март,26.0,Архитектор,134740.73,,3,3,9.5,3.0,8,,3.0,716.21,37.48202960099376,22 г. 9 м.,No,1013.3841166384095,"Малые траты, средние платежи",209.7716439788917
a6c033e22a,Апрель,27.0,Архитектор,134746.98,11458.706666666667,3,3,9.5,3.0,4,10.0,3.0,716.21,29.72086482773384,22 г. 10 м.,No,261.3075882763451,"Большие траты, большие платежи",924.1081723409562
a6c033e22a,Май,,Архитектор,134974.16,11529.596666666668,3,3,9.5,3.0,5,10.0,3.0,716.21,33.67856713771132,22 г. 11 м.,No,,"Большие траты, большие платежи",905.998750206025
a6c033e22a,Июнь,27.0,Архитектор,134552.75,11506.086666666668,3,3,9.5,3.0,13,10.0,3.0,716.21,34.140699682485405,23 г. 0 м.,No,261.598438909276,"Большие траты, средние платежи",939.1373217080254
a6c033e22a,Июль,27.0,Архитектор,135352.97,,3,3,9.5,3.0,8,12.0,3.0,716.21,38.14035179789926,23 г. 1 м.,No,1178.1733163627018,"Малые траты, средние платежи",53.12244425459949
a6c033e22a,Август,27.0,Архитектор,134597.21,11535.446666666669,3,3,9.5,3.0,8,10.0,3.0,716.21,36.48455703760994,,No,565.453673772254,"Малые траты, средние платежи",664.3620868450472
a6c033e22a,Сентябрь,27.0,Архитектор,134683.86000000002,11527.376666666667,3,3,9.5,3.0,8,10.0,3.0,716.21,34.16396496456653,23 г. 3 м.,No,538.4947844227556,"Малые траты, большие платежи",679.7809761945458
3ce024e77c,Февраль,27.0,Инженер,13363163.44,1356.4875,6,5,29.0,9.0,25,19.0,7.0,3127.87,37.29102086555671,12 г. 7 м.,Yes,85.50673869461984,"Малые траты, малые платежи",242.7630345348977
3ce024e77c,Март,27.0,Инженер,13501.67,1338.1175,6,5,29.0,9.0,25,19.0,7.0,3127.87,28.766158629407,12 г. 8 м.,Yes,119.79132094885081,"Малые траты, средние платежи",203.04845228066682
3ce024e77c,Апрель,27.0,Инженер,13374.53,1339.1475,6,5,29.0,9.0,25,,7.0,3127.87,32.8404228793165,12 г. 9 м.,Yes,,"Малые траты, малые платежи",195.2235386387516
3ce024e77c,Май,27.0,Инженер,,1352.0775,6,5,29.0,9.0,21,19.0,7.0,3127.87,31.069886475562143,12 г. 10 м.,Yes,96.99280489766151,"Малые траты, малые платежи",235.31696833185606
3ce024e77c,Июнь,,Инженер,13313.99,1400.0575000000001,6,712,29.0,9.0,25,19.0,7.0,3127.87,34.565982487461035,,Yes,47.32797142460943,"Малые траты, большие платежи",266.21180180490813
3ce024e77c,Июль,27.0,Инженер,13731.72,1371.1875,6,5,29.0,9.0,25,19.0,7.0,3127.87,38.28220082828104,13 г. 0 м.,Yes,25.30447496579367,"Большие траты, большие платежи",256.21529826372387
3ce024e77c,Август,27.0,Инженер,,1358.6475,6,5,29.0,9.0,28,21.0,12.0,3127.87,40.92072950572972,13 г. 1 м.,Yes,139.92624904380628,"Малые траты, малые платежи",196.4535241857113
3ce024e77c,Сентябрь,28.0,Инженер,13919.8,1317.4475,6,5,29.0,9.0,25,19.0,12.0,3127.87,36.5850584148659,13 г. 2 м.,Yes,88.74993310477112,"Малые траты, большие платежи",226.3898401247464
b824b74623,Февраль,15.0,Музыкант,,6338.579999999998,3,4,12.0,7.0,6,10.0,5.0,2449.13,31.184147471800102,17 г. 7 м.,Yes,392.74705894870215,"Большие траты, малые платежи",109.26913290685577
b824b74623,Март,16.0,,72491.95,6304.559999999999,3,4,12.0,,6,,5.0,2449.13,28.8093788472005,17 г. 8 м.,Yes,375.88610592169374,"Большие траты, малые платежи",126.13008593386415
b824b74623,Апрель,16.0,Музыкант,73100.75,6366.759999999998,3,4,12.0,7.0,7,10.0,5.0,2449.13,38.7491566726587,17 г. 9 м.,Yes,112.79987871458016,"Большие траты, малые платежи",380.6563131409778
b824b74623,Май,16.0,Музыкант,72564.94,,3,4,12.0,7.0,6,11.0,5.0,2449.13,33.171210250396406,17 г. 10 м.,Yes,387.10162159145017,"Малые траты, большие платежи",124.91457026410768
b824b74623,Июнь,16.0,Музыкант,,6322.309999999999,3,4,12.0,7.0,6,,5.0,2449.13,31.007330967693427,17 г. 11 м.,Yes,119.34899603556269,"Большие траты, средние платежи",370.0871958199952
b824b74623,Июль,16.0,Музыкант,72657.40999999999,6314.0999999999985,3,4,12.0,7.0,6,10.0,5.0,2449.13,32.87851340448838,18 г. 0 м.,Yes,109.788037153054,"Большие траты, большие платежи",365.6581547025039
b824b74623,Август,16.0,Музыкант,72691.36,6283.439999999999,3,4,12.0,,6,10.0,5.0,2449.13,32.00621078011806,18 г. 1 м.,Yes,407.5110419345886,,94.5051499209693
b824b74623,Сентябрь,16.0,Музыкант,72598.94,6341.189999999999,3,4,12.0,7.0,1,8.0,5.0,2449.13,33.59735970888224,18 г. 2 м.,Yes,86.49377154222039,"Большие траты, большие платежи",391.04242031333746
da7890f938,Февраль,22.0,Разработчик,15028.74,1268.8458333333335,7,3,10.0,3.0,26,18.0,5.0,611.5,29.26631414791948,8 г. 10 м.,Yes,,"Малые траты, малые платежи",248.94445600135103
da7890f938,Март,22.0,Разработчик,15321.640000000001,1287.4558333333334,7,3,10.0,3.0,26,15.0,5.0,611.5,29.88082930492812,8 г. 11 м.,Yes,88.76957248865152,"Малые траты, средние платежи",282.93863782381726
da7890f938,Апрель,,Разработчик,15299.94,1230.9358333333334,7,3,10.0,,25,,5.0,611.5,35.56446556103436,9 г. 0 м.,Yes,,"Большие траты, средние платежи",287.89226137094744
da7890f938,Май,22.0,Разработчик,15608.06,1276.7658333333334,7,3,10.0,3.0,26,15.0,5.0,611.5,40.11825280670856,9 г. 1 м.,NM,111.87257412120991,"Малые траты, малые платежи",270.44563619125887
da7890f938,Июнь,22.0,Разработчик,15381.890000000001,1199.7458333333334,7,3,10.0,,28,12.0,5.0,611.5,30.18494127543241,9 г. 2 м.,Yes,40.55513443121113,"Малые траты, большие платежи",325.55307588125766
da7890f938,Июль,22.0,Разработчик,14782.93,1294.6458333333335,7,3,10.0,3.0,26,13.0,5.0,611.5,29.058956135013407,9 г. 3 м.,Yes,68.25375657617835,"Малые траты, малые платежи",317.86445373629033
da7890f938,Август,,Разработчик,15375.17,1214.9058333333335,7,3,10.0,3.0,26,15.0,5.0,611.5,31.72265669835732,9 г. 4 м.,Yes,17.438335732876546,,313.4298745795922
da7890f938,Сентябрь,22.0,Разработчик,14888.380000000001,1251.4358333333334,7,3,10.0,3.0,26,13.0,5.0,611.5,39.74805984730021,9 г. 5 м.,Yes,55.31447608946182,,321.97373422300694
050d841586,Февраль,36.0,,68407.73999999999,,8,4,8.0,7.0,10,10.0,6.0,1215.29,32.69845036941592,11 г. 5 м.,Yes,107.49113801303257,"Большие траты, средние платежи",332.4900880393605
050d841586,Март,36.0,,68350.62,5492.8499999999985,8,4,8.0,7.0,10,10.0,6.0,1215.29,38.8748128897235,11 г. 6 м.,Yes,99.91836297704151,"Большие траты, малые платежи",354.07286307535156
050d841586,Апрель,36.0,,68105.98,5546.789999999998,8,4,8.0,7.0,10,10.0,6.0,1215.29,39.46538003619192,11 г. 7 м.,Yes,130.9968976655195,"Большие траты, малые платежи",321.3443283868736
050d841586,Май,36.0,Врач,67897.37999999999,5551.029999999999,8,4,8.0,7.0,10,,6.0,1215.29,31.9527011240286,11 г. 8 м.,NM,204.0100113713564,"Большие траты, средние платежи",232.6712146810367
050d841586,Июнь,36.0,Врач,67774.44,,8,4,8.0,7.0,10,8.0,6.0,1215.29,37.76623020780117,,Yes,,"Малые траты, малые платежи",
050d841586,Июль,,Врач,68413.34,5552.219999999998,8,764,8.0,7.0,10,8.0,6.0,1215.29,28.73843023379024,11 г. 10 м.,Yes,220.2799563294864,"Малые траты, средние платежи",254.86126972290668
050d841586,Август,36.0,Врач,67839.70999999999,5548.759999999998,8,4,8.0,7.0,10,12.0,6.0,1215.29,36.10844281554193,,Yes,412.2676358861568,"Малые траты, большие платежи",54.23359016623618
050d841586,Сентябрь,36.0,Врач,68076.65999999999,5530.719999999998,8,4,8.0,7.0,10,,6.0,1215.29,39.85148801484926,12 г. 0 м.,NM,344.86630782897504,"Большие траты, малые платежи",111.63491822341804
c46652fc45,Февраль,27.0,Бухгалтер,7323.725,540.4404166666667,10,7,32.0,5.0,26,17.0,,3235.52,24.659340682603,1 г. 8 м.,NM,62.97347317080194,"Малые траты, малые платежи",252.3665528790783
c46652fc45,Март,27.0,Бухгалтер,7985.155000000001,466.43058341446084,10,7,32.0,5.0,26,16.0,7.0,3235.52,27.749022371805964,1 г. 9 м.,Yes,52.33469985726572,"Малые траты, средние платежи",256.77532619261456
c46652fc45,Апрель,27.0,,7752.285,504.92058341446085,10,7,32.0,,26,18.0,7.0,3235.52,27.49719972225866,1 г. 10 м.,Yes,26.747006147699302,"Малые траты, большие платежи",266.30301990218095
c46652fc45,Май,27.0,Бухгалтер,,443.78058341446086,10,7,32.0,5.0,26,19.0,7.0,3235.52,26.553602132180117,1 г. 11 м.,Yes,56.67366481616863,"Малые траты, средние платежи",249.81636123371158
c46652fc45,Июнь,28.0,Бухгалтер,7321.235000000001,529.0005834144608,10,7,32.0,5.0,26,19.0,7.0,3235.52,25.39837778007238,2 г. 0 м.,Yes,,"Большие траты, большие платежи",255.35548360194497
c46652fc45,Июль,28.0,Бухгалтер,7624.8150000000005,493.04058341446085,10,7,32.0,,30,19.0,7.0,3235.52,29.01128055448265,2 г. 1 м.,Yes,26.134790383560876,"Малые траты, средние платежи",282.64523566631937
c46652fc45,Август,28.0,Бухгалтер,7919.055,537.8105834144609,10,7,32.0,5.0,28,19.0,10.0,3235.52,23.00341818165787,2 г. 2 м.,Yes,51.76820928922734,"Малые траты, большие платежи",246.18181676065294
c46652fc45,Сентябрь,28.0,,7283.905000000001,494.79058341446085,53,7,32.0,5.0,22,18.0,10.0,3235.52,37.37773090371708,2 г. 3 м.,Yes,49.65073268891632,"Малые траты, малые платежи",262.1492933609639
12686ffde0,Февраль,36.0,Разработчик,115898.89,9616.203333333335,4,5,9.0,1.0,18,7.0,2.0,681.5,40.45818464011632,28 г. 11 м.,Yes,696.9368557398815,"Малые траты, большие платежи",459.62217935023216
12686ffde0,Март,36.0,Разработчик,115837.48000000001,9616.543333333335,4,5,9.0,1.0,18,7.0,2.0,681.5,43.938280660667104,29 г. 0 м.,Yes,106.62735319731522,"Большие траты, большие платежи",1017.8616818927982
12686ffde0,Апрель,,Разработчик,115560.79000000001,9663.693333333335,4,5,9.0,1.0,18,7.0,2.0,681.5,33.19488698829556,29 г. 1 м.,Yes,438.53574885518236,"Большие траты, малые платежи",710.4532862349312
12686ffde0,Май,36.0,Разработчик,,9643.203333333335,4,5,9.0,1.0,18,,2.0,681.5,39.13696424873424,,Yes,188.25215661603852,,945.596878474075
12686ffde0,Июнь,36.0,Разработчик,115473.19,,4,5,9.0,1.0,13,10.0,2.0,681.5,35.95948337156033,29 г. 3 м.,Yes,,"Большие траты, средние платежи",914.0287883329919
12686ffde0,Июль,36.0,Разработчик,115682.72,9638.793333333335,4,5,9.0,1.0,18,10.0,2.0,681.5,34.81898905302018,29 г. 4 м.,NM,843.7618993134538,"Малые траты, большие платежи",313.1071357766596
12686ffde0,Август,36.0,,116001.97,9659.403333333334,4,5,9.0,1.0,18,10.0,,681.5,40.30204153169879,29 г. 5 м.,Yes,617.6975197434682,"Большие траты, малые платежи",534.5115153466452
12686ffde0,Сентябрь,37.0,Разработчик,115494.51000000001,9596.043333333335,4,5,9.0,,18,,2.0,681.5,40.61096059726139,29 г. 6 м.,Yes,232.7969719798637,,894.3120631102499
e1a948655b,Февраль,,Бухгалтер,,1160.1341666666665,7,10,26.0,6.0,27,22.0,12.0,1876.55,29.049835323009766,11 г. 7 м.,Yes,54.05005430021457,"Малые траты, малые платежи",291.4931125093471
e1a948655b,Март,18.0,Бухгалтер,15327.199999999999,1134.8441666666665,7,10,26.0,6.0,27,,12.0,1876.55,38.01842607278396,11 г. 8 м.,Yes,,"Малые траты, средние платежи",221.9807508806987
e1a948655b,Апрель,18.0,Бухгалтер,14943.85,,7,10,26.0,6.0,27,19.0,12.0,1876.55,29.879192247206067,11 г. 9 м.,Yes,160.62416076777038,"Малые траты, малые платежи",185.09900604179126
e1a948655b,Май,,Бухгалтер,14453.0,1139.4041666666665,7,10,,6.0,27,17.0,12.0,1876.55,30.174143158344283,11 г. 10 м.,Yes,50.03957969479372,"Малые траты, большие платежи",270.41358711476795
e1a948655b,Июнь,18.0,Бухгалтер,14646.15,1186.1741666666665,7,10,26.0,6.0,27,,12.0,1876.55,28.401771646218165,11 г. 11 м.,Yes,,"Малые траты, малые платежи",231.63711362065274
e1a948655b,Июль,18.0,Бухгалтер,,1125.2241666666666,7,10,26.0,6.0,27,19.0,12.0,1876.55,25.711595345932736,12 г. 0 м.,Yes,137.29054714481424,"Малые траты, малые платежи",206.97261966474738
e1a948655b,Август,18.0,Бухгалтер,15252.83,1103.2941666666666,7,10,26.0,6.0,27,19.0,12.0,1876.55,35.83773209885057,12 г. 1 м.,Yes,89.85818012003722,"Малые траты, средние платежи",239.8449866895244
e1a948655b,Сентябрь,18.0,Бухгалтер,14765.789999999999,1147.8941666666665,7,10,26.0,6.0,27,18.0,12.0,1876.55,24.341529003499023,12 г. 2 м.,Yes,80.99096738346073,"Большие траты, малые платежи",233.3521994261009
da9821873f,Февраль,44.0,Руководитель,31818.36,2472.688333333333,3,6,9.0,3.0,27,10.0,8.0,521.1,35.65183446952195,16 г. 8 м.,Yes,70.62442359502327,"Большие траты, средние платежи",371.5937908919977
da9821873f,Март,44.0,Руководитель,31955.469999999998,2414.248333333333,3,6,9.0,3.0,31,10.0,8.0,521.1,26.0324444023182,16 г. 9 м.,Yes,161.17542260990675,"Малые траты, малые платежи",318.91279187711416
da9821873f,Апрель,44.0,,32722.129999999997,2458.418333333333,3,6,9.0,3.0,30,10.0,8.0,521.1,34.96021874906026,16 г. 10 м.,Yes,86.70003916143487,"Большие траты, средние платежи",349.8181753255861
da9821873f,Май,,Руководитель,31823.95,2465.038333333333,3,577,9.0,3.0,30,10.0,8.0,521.1,26.000841891747186,16 г. 11 м.,Yes,17.655570472380354,"Большие траты, большие платежи",408.68264401464063
da9821873f,Июнь,44.0,Руководитель,32016.89,,3,6,9.0,3.0,30,10.0,8.0,521.1,36.112181567424,17 г. 0 м.,NM,,"Большие траты, средние платежи",356.6132207439027
da9821873f,Июль,44.0,Руководитель,32367.86,2429.218333333333,3,6,9.0,3.0,32,11.0,8.0,521.1,39.162000825390685,17 г. 1 м.,Yes,47.20554962867024,"Большие траты, большие платежи",380.5426648583507
da9821873f,Август,44.0,Руководитель,32634.6,2428.438333333333,3,6,9.0,3.0,30,13.0,8.0,521.1,31.336417778769807,17 г. 2 м.,Yes,74.41850072012255,"Малые траты, средние платежи",395.7997137668983
da9821873f,Сентябрь,44.0,Руководитель,31781.96,2475.268333333333,4,7,9.0,,30,11.0,10.0,521.1,33.60741346813408,17 г. 3 м.,NM,90.17379502143308,"Большие траты, средние платежи",355.31441946558783
