index,credit_rating
49600,Обычный
49601,Обычный
49602,Обычный
49603,Хороший
49604,Обычный
49605,Обычный
49606,Обычный
49607,Обычный
49632,Обычный
49633,Обычный
49634,Обычный
49635,Обычный
49636,Обычный
49637,Обычный
49638,Обычный
49639,Обычный
49672,Плохой
49673,Плохой
49674,Плохой
49675,Плохой
49676,Плохой
49677,Плохой
49678,Плохой
49679,Плохой
49688,Плохой
49689,Плохой
49690,Плохой
49691,Плохой
49692,Плохой
49693,Плохой
49694,Плохой
49695,Плохой
49704,Обычный
49705,Обычный
49706,Обычный
49707,Обычный
49708,Обычный
49709,Обычный
49710,Обычный
49711,Обычный
49712,Хороший
49713,Хороший
49714,Хороший
49715,Хороший
49716,Хороший
49717,Хороший
49718,Хороший
49719,Хороший
49720,Обычный
49721,Обычный
49722,Обычный
49723,Обычный
49724,Обычный
49725,Обычный
49726,Обычный
49727,Обычный
49728,Обычный
49729,Обычный
49730,Обычный
49731,Обычный
49732,Обычный
49733,Обычный
49734,Обычный
49735,Обычный
49744,Обычный
49745,Обычный
49746,Обычный
49747,Плохой
49748,Обычный
49749,Обычный
49750,Обычный
49751,Обычный
49760,Хороший
49761,Хороший
49762,Хороший
49763,Хороший
49764,Хороший
49765,Хороший
49766,Хороший
49767,Хороший
49784,Плохой
49785,Плохой
49786,Плохой
49787,Плохой
49788,Плохой
49789,Плохой
49790,Плохой
49791,Плохой
49792,Обычный
49793,Обычный
49794,Обычный
49795,Обычный
49796,Обычный
49797,Обычный
49798,Обычный
49799,Обычный
49832,Плохой
49833,Плохой
49834,Плохой
49835,Плохой
49836,Плохой
49837,Плохой
49838,Плохой
49839,Плохой
49856,Обычный
49857,Хороший
49858,Хороший
49859,Хороший
49860,Хороший
49861,Обычный
49862,Хороший
49863,Хороший
49888,Обычный
49889,Обычный
49890,Обычный
49891,Обычный
49892,Обычный
49893,Обычный
49894,Обычный
49895,Обычный
49904,Плохой
49905,Плохой
49906,Плохой
49907,Плохой
49908,Плохой
49909,Плохой
49910,Плохой
49911,Плохой
49912,Обычный
49913,Обычный
49914,Обычный
49915,Обычный
49916,Обычный
49917,Обычный
49918,Обычный
49919,Обычный
49928,Плохой
49929,Плохой
49930,Плохой
49931,Плохой
49932,Плохой
49933,Плохой
49934,Плохой
49935,Плохой
49936,Обычный
49937,Обычный
49938,Обычный
49939,Обычный
49940,Обычный
49941,Обычный
49942,Обычный
49943,Обычный
49952,Обычный
49953,Обычный
49954,Обычный
49955,Обычный
49956,Обычный
49957,Обычный
49958,Обычный
49959,Обычный
49960,Обычный
49961,Обычный
49962,Обычный
49963,Плохой
49964,Обычный
49965,Плохой
49966,Плохой
49967,Обычный
49984,Плохой
49985,Плохой
49986,Плохой
49987,Плохой
49988,Плохой
49989,Плохой
49990,Плохой
49991,Плохой
50016,Обычный
50017,Обычный
50018,Обычный
50019,Обычный
50020,Обычный
50021,Обычный
50022,Обычный
50023,Обычный
50032,Обычный
50033,Обычный
50034,Обычный
50035,Обычный
50036,Обычный
50037,Обычный
50038,Обычный
50039,Обычный
50048,Обычный
50049,Обычный
50050,Обычный
50051,Обычный
50052,Обычный
50053,Обычный
50054,Обычный
50055,Обычный
50128,Плохой
50129,Плохой
50130,Плохой
50131,Плохой
50132,Плохой
50133,Плохой
50134,Плохой
50135,Плохой
50152,Плохой
50153,Плохой
50154,Плохой
50155,Плохой
50156,Плохой
50157,Плохой
50158,Плохой
50159,Плохой
50200,Плохой
50201,Плохой
50202,Плохой
50203,Плохой
50204,Плохой
50205,Плохой
50206,Плохой
50207,Плохой
50208,Плохой
50209,Плохой
50210,Плохой
50211,Плохой
50212,Плохой
50213,Плохой
50214,Плохой
50215,Плохой
50216,Обычный
50217,Обычный
50218,Обычный
50219,Обычный
50220,Обычный
50221,Обычный
50222,Обычный
50223,Обычный
50232,Плохой
50233,Плохой
50234,Плохой
50235,Плохой
50236,Плохой
50237,Плохой
50238,Плохой
50239,Плохой
50288,Хороший
50289,Хороший
50290,Хороший
50291,Хороший
50292,Хороший
50293,Хороший
50294,Хороший
50295,Хороший
50296,Обычный
50297,Обычный
50298,Обычный
50299,Обычный
50300,Обычный
50301,Обычный
50302,Обычный
50303,Обычный
50304,Обычный
50305,Обычный
50306,Обычный
50307,Обычный
50308,Обычный
50309,Обычный
50310,Обычный
50311,Обычный
50312,Хороший
50313,Хороший
50314,Хороший
50315,Хороший
50316,Хороший
50317,Хороший
50318,Хороший
50319,Хороший
50320,Обычный
50321,Обычный
50322,Обычный
50323,Обычный
50324,Обычный
50325,Обычный
50326,Обычный
50327,Обычный
50344,Плохой
50345,Плохой
50346,Плохой
50347,Плохой
50348,Плохой
50349,Плохой
50350,Плохой
50351,Плохой
50352,Обычный
50353,Обычный
50354,Обычный
50355,Обычный
50356,Обычный
50357,Обычный
50358,Обычный
50359,Обычный
50360,Плохой
50361,Плохой
50362,Плохой
50363,Плохой
50364,Плохой
50365,Плохой
50366,Плохой
50367,Плохой
50368,Обычный
50369,Обычный
50370,Обычный
50371,Обычный
50372,Обычный
50373,Обычный
50374,Обычный
50375,Обычный
50384,Плохой
50385,Плохой
50386,Плохой
50387,Плохой
50388,Плохой
50389,Плохой
50390,Плохой
50391,Плохой
50416,Хороший
50417,Плохой
50418,Хороший
50419,Хороший
50420,Хороший
50421,Хороший
50422,Хороший
50423,Хороший
50456,Хороший
50457,Обычный
50458,Хороший
50459,Обычный
50460,Обычный
50461,Обычный
50462,Хороший
50463,Хороший
50464,Хороший
50465,Плохой
50466,Хороший
50467,Хороший
50468,Хороший
50469,Хороший
50470,Хороший
50471,Хороший
50472,Плохой
50473,Обычный
50474,Обычный
50475,Обычный
50476,Обычный
50477,Обычный
50478,Обычный
50479,Обычный
50488,Обычный
50489,Обычный
50490,Обычный
50491,Обычный
50492,Обычный
50493,Обычный
50494,Обычный
50495,Обычный
50496,Обычный
50497,Обычный
50498,Обычный
50499,Обычный
50500,Обычный
50501,Обычный
50502,Обычный
50503,Обычный
50504,Плохой
50505,Плохой
50506,Плохой
50507,Плохой
50508,Плохой
50509,Плохой
50510,Плохой
50511,Плохой
50512,Обычный
50513,Обычный
50514,Обычный
50515,Обычный
50516,Хороший
50517,Хороший
50518,Хороший
50519,Хороший
50536,Обычный
50537,Обычный
50538,Обычный
50539,Обычный
50540,Обычный
50541,Плохой
50542,Обычный
50543,Плохой
50552,Хороший
50553,Хороший
50554,Хороший
50555,Хороший
50556,Хороший
50557,Хороший
50558,Обычный
50559,Хороший
50560,Хороший
50561,Хороший
50562,Хороший
50563,Хороший
50564,Хороший
50565,Хороший
50566,Хороший
50567,Хороший
50568,Плохой
50569,Обычный
50570,Плохой
50571,Обычный
50572,Плохой
50573,Плохой
50574,Обычный
50575,Обычный
50608,Плохой
50609,Плохой
50610,Плохой
50611,Плохой
50612,Плохой
50613,Плохой
50614,Плохой
50615,Плохой
50648,Обычный
50649,Обычный
50650,Хороший
50651,Обычный
50652,Обычный
50653,Обычный
50654,Обычный
50655,Обычный
50672,Обычный
50673,Плохой
50674,Плохой
50675,Обычный
50676,Плохой
50677,Плохой
50678,Плохой
50679,Плохой
50704,Плохой
50705,Плохой
50706,Плохой
