client_id,month,age,occupation,annual_income,monthly_salary,number_bank_accounts,number_credit_cards,interest_rate,number_loan,delay_from_due_date,number_delayed_payment,number_credit_inquiries,unpaid_debt,credit_utilization_ratio,credit_history_age,min_amount_payment,monthy_amount_invested,client_behaviour,monthly_balance,credit_rating
5736811cdf,Март,,,19936.519999999997,1486.180833333333,4,5,10.0,4.0,17,16.0,8.0,698.93,35.11622963857808,7 г. 10 м.,Yes,136.01903712607393,"Малые траты, малые платежи",271.9655764954922,Обычный
5736811cdf,Апрель,29.0,Механик,,1514.550833333333,4,5,10.0,4.0,17,16.0,8.0,698.93,23.14478893607544,,Yes,49.13212027313502,,335.04249334843115,Обычный
5736811cdf,Май,29.0,Механик,19868.809999999998,1537.500833333333,4,5,10.0,4.0,17,16.0,12.0,698.93,32.30962659457757,8 г. 0 м.,Yes,154.2847955825798,"Малые траты, малые платежи",246.89981803898633,Обычный
5736811cdf,Июнь,29.0,Механик,19309.679999999997,1492.530833333333,4,5,10.0,4.0,20,16.0,12.0,698.93,31.75337860366381,8 г. 1 м.,NM,182.87673884784755,"Малые траты, малые платежи",220.91787477371855,Обычный
5736811cdf,Июль,29.0,,,1501.5608333333332,4,5,10.0,,17,15.0,12.0,698.93,31.6781601831072,8 г. 2 м.,Yes,57.81245516538909,"Большие траты, средние платежи",305.00215845617697,Обычный
5736811cdf,Август,29.0,Механик,19111.109999999997,1533.1708333333331,4,5,10.0,4.0,17,16.0,12.0,698.93,32.53436925294031,8 г. 3 м.,Yes,41.946629499870355,"Большие траты, средние платежи",318.94798412169564,Обычный
5736811cdf,Сентябрь,29.0,Механик,19254.179999999997,1450.9108333333331,4,5,10.0,4.0,16,16.0,12.0,698.93,39.79728081163714,8 г. 4 м.,NM,144.73117426748456,"Малые траты, средние платежи",249.15343935408157,Обычный
c5991b0749,Февраль,17.0,Предприниматель,62271.56,,6,1009,,9.0,54,25.0,7.0,2590.63,28.73575372780268,17 г. 8 м.,Yes,110.51015116761688,"Большие траты, большие платежи",257.1615699001091,Плохой
c5991b0749,Март,17.0,Предприниматель,62242.6,5018.996666666667,6,6,29.0,9.0,58,23.0,7.0,2590.63,36.32470888122232,,Yes,173.9590597641,,249.26266130362598,Обычный
c5991b0749,Апрель,18.0,Предприниматель,61811.99,4971.606666666667,6,6,29.0,9.0,54,25.0,7.0,2590.63,33.49498823953552,17 г. 10 м.,Yes,306.5169528926251,"Малые траты, большие платежи",97.0047681751008,Плохой
c5991b0749,Май,18.0,Предприниматель,62404.14,,6,6,29.0,9.0,56,25.0,7.0,2590.63,24.092143673770128,17 г. 11 м.,Yes,165.40640334045628,"Большие траты, малые платежи",226.49531772726965,Плохой
c5991b0749,Июнь,18.0,Предприниматель,61816.1,4965.036666666667,6,6,29.0,9.0,54,25.0,7.0,2590.63,28.586456781196155,,Yes,186.72841560339438,"Большие траты, малые платежи",206.42330546433158,Плохой
c5991b0749,Июль,18.0,Предприниматель,61780.29,5014.246666666667,6,6,29.0,9.0,54,25.0,7.0,2590.63,34.36062959758286,18 г. 1 м.,Yes,94.34307144161244,"Большие траты, большие платежи",276.5386496261135,Плохой
c5991b0749,Август,18.0,Предприниматель,62667.31,4948.386666666666,6,6,29.0,9.0,54,22.0,7.0,2590.63,31.90416016042476,18 г. 2 м.,Yes,42.598280987460726,"Большие траты, большие платежи",326.2234400802652,Плохой
c5991b0749,Сентябрь,18.0,Предприниматель,62662.869999999995,5029.486666666667,6,6,29.0,9.0,55,25.0,7.0,2590.63,28.18930539340917,18 г. 3 м.,Yes,88.7948455188506,"Большие траты, большие платежи",279.7968755488753,Плохой
7eea00e701,Февраль,20.0,,56053.2,4595.683333333333,10,6,21.0,8.0,45,21.0,7.0,3777.1,35.518314952505285,10 г. 11 м.,Yes,105.57421462606571,"Большие траты, малые платежи",338.9347194819245,Обычный
7eea00e701,Март,20.0,Писатель,55556.99,,10,6,21.0,8.0,46,17.0,7.0,3777.1,25.62032539467293,,Yes,62.61741941747992,"Большие траты, средние платежи",370.72151469051033,Обычный
7eea00e701,Апрель,20.0,Писатель,55522.86,,10,6,,8.0,49,18.0,7.0,3777.1,22.260227984258574,11 г. 1 м.,Yes,503.0639113397559,"Малые траты, малые платежи",,Обычный
7eea00e701,Май,20.0,Писатель,55268.69,4597.493333333334,10,6,,8.0,45,18.0,7.0,3777.1,29.812885402188243,11 г. 2 м.,Yes,168.2118405440421,"Большие траты, средние платежи",258.0470935639481,Обычный
7eea00e701,Июнь,20.0,Писатель,55507.45,4648.363333333334,10,6,21.0,8.0,45,,7.0,3777.1,37.964235611117495,11 г. 3 м.,Yes,189.14904677068418,"Большие траты, средние платежи",243.6498873373061,Обычный
7eea00e701,Июль,20.0,Писатель,55328.42,4602.833333333334,10,6,21.0,8.0,46,18.0,7.0,3777.1,38.66783202998906,11 г. 4 м.,Yes,185.96490364059682,"Малые траты, большие платежи",269.1140304673935,Обычный
7eea00e701,Август,20.0,Писатель,55984.98,4670.373333333334,10,6,21.0,8.0,45,,7.0,3777.1,39.883932514569565,11 г. 5 м.,Yes,76.74429849519636,"Большие траты, средние платежи",356.27463561279393,Хороший
7eea00e701,Сентябрь,20.0,Писатель,56145.909999999996,4597.233333333334,10,6,21.0,8.0,44,21.0,7.0,3777.1,25.79379550842012,11 г. 6 м.,Yes,167.48627556815208,"Большие траты, малые платежи",270.4226585398382,Обычный
5be7e0b23f,Февраль,15.0,Учитель,97534.48,7987.714999999997,6,6,8.0,0.0,11,16.0,4.0,1110.26,31.92828350385623,26 г. 5 м.,Yes,387.85121693290665,"Малые траты, малые платежи",705.0072830670933,Плохой
5be7e0b23f,Март,15.0,Учитель,98168.24,,6,6,8.0,0.0,9,,4.0,1110.26,26.980154882743605,26 г. 6 м.,Yes,643.9288558631288,"Малые траты, средние платежи",432.7596441368712,Обычный
5be7e0b23f,Апрель,15.0,Учитель,97930.67,,6,6,8.0,0.0,9,16.0,4.0,1110.26,38.45279102288556,26 г. 7 м.,Yes,312.99546551050963,"Большие траты, средние платежи",736.5430344894902,Обычный
5be7e0b23f,Май,15.0,Учитель,97661.22,7950.854999999998,6,6,8.0,0.0,8,16.0,4.0,1110.26,42.906862164664105,26 г. 8 м.,Yes,445.3149034916423,"Малые траты, средние платежи",636.2835965083578,Обычный
5be7e0b23f,Июнь,15.0,Учитель,98072.55,8033.044999999997,6,6,8.0,0.0,8,16.0,4.0,1110.26,31.510704725601443,26 г. 9 м.,Yes,262.2793444606052,"Малые траты, большие платежи",802.8291555393948,Обычный
5be7e0b23f,Июль,15.0,Учитель,98499.73,8006.684999999998,6,6,8.0,0.0,10,16.0,5.0,1110.26,32.96379924604773,26 г. 10 м.,Yes,185.54798086746757,"Большие траты, большие платежи",855.9805191325323,Обычный
5be7e0b23f,Август,15.0,Учитель,98440.0,,6,6,8.0,0.0,9,,5.0,1110.26,32.692236019204906,26 г. 11 м.,Yes,757.164771102826,"Малые траты, средние платежи",322.03372889717406,Обычный
5be7e0b23f,Сентябрь,15.0,Учитель,98438.16,8043.954999999998,6,6,8.0,0.0,8,16.0,,1110.26,35.72364930863333,27 г. 0 м.,Yes,,"Большие траты, средние платежи",923.9349211403853,Обычный
60117fd043,Февраль,27.0,Юрист,62085.65,5167.8975,5,8,29.0,2.0,10,8.0,12.0,1402.89,28.833619177093983,17 г. 2 м.,Yes,358.8291031634622,"Большие траты, малые платежи",347.01618740717737,Плохой
60117fd043,Март,,Юрист,61526.850000000006,5185.007500000001,5,8,29.0,,10,9.0,12.0,1402.89,25.874704855734528,17 г. 3 м.,NM,146.63431017709354,"Большие траты, средние платежи",557.690980393546,Плохой
60117fd043,Апрель,27.0,Юрист,61328.100000000006,5151.1375,5,8,29.0,,10,11.0,12.0,1402.89,40.99938433251017,17 г. 4 м.,Yes,140.65914675438992,"Большие траты, средние платежи",555.6861438162497,Плохой
60117fd043,Май,27.0,Юрист,61996.97,,5,8,29.0,2.0,10,9.0,12.0,1402.89,38.02053949175298,17 г. 5 м.,Yes,660.2912018931452,"Малые траты, малые платежи",84.62408867749451,Плохой
60117fd043,Июнь,27.0,Юрист,61502.73,5227.9575,5,8,29.0,2.0,14,9.0,12.0,1402.89,31.940481566379542,17 г. 6 м.,NM,214.60361835195042,"Малые траты, средние платежи",517.7216722186892,Плохой
60117fd043,Июль,27.0,Юрист,61534.350000000006,5226.587500000001,5,8,29.0,2.0,10,11.0,12.0,1402.89,29.307693888954176,17 г. 7 м.,Yes,210.7909129703446,"Большие траты, средние платежи",488.7243776002949,Плохой
60117fd043,Август,28.0,Юрист,61613.990000000005,5152.4975,5,8,29.0,2.0,10,9.0,12.0,1402.89,38.61848536978834,17 г. 8 м.,Yes,,"Большие траты, малые платежи",483.5158785733575,Плохой
60117fd043,Сентябрь,28.0,,,5247.0375,5,8,29.0,2.0,10,9.0,12.0,1402.89,24.48805158778181,17 г. 9 м.,Yes,294.3637203710478,"Большие траты, малые платежи",411.0815701995916,Плохой
2d270e9f5b,Февраль,19.0,Музыкант,67213.83,5683.146666666667,3,4,8.0,,10,3.0,3.0,626.34,32.41546886311921,27 г. 4 м.,No,196.79548659149185,"Большие траты, средние платежи",614.5111800751747,Обычный
2d270e9f5b,Март,19.0,Музыкант,67429.8,5658.476666666668,3,4,8.0,0.0,11,0.0,3.0,626.34,40.24066113272887,27 г. 5 м.,No,212.38319235420718,"Большие траты, средние платежи",602.7834743124596,Хороший
2d270e9f5b,Апрель,19.0,Музыкант,66892.74,5623.876666666668,3,4,8.0,0.0,12,3.0,3.0,626.34,33.995485669087394,27 г. 6 м.,No,291.23379640805393,"Малые траты, средние платежи",558.0128702586128,Хороший
2d270e9f5b,Май,,Музыкант,67197.12,5681.386666666668,3,4,8.0,0.0,10,3.0,3.0,626.34,27.503878146335712,27 г. 7 м.,NM,317.1383011120216,"Большие траты, малые платежи",505.8683655546452,Хороший
2d270e9f5b,Июнь,19.0,Музыкант,67396.15,5682.836666666668,3,4,8.0,0.0,11,3.0,3.0,626.34,37.62914794753783,27 г. 8 м.,No,117.7388531333417,"Большие траты, большие платежи",684.0278135333249,Обычный
2d270e9f5b,Июль,,Музыкант,67013.42,5650.096666666668,3,4,8.0,0.0,13,3.0,3.0,626.34,32.427138066109364,27 г. 9 м.,No,216.9040588399893,"Большие траты, средние платежи",596.4926078266774,Хороший
2d270e9f5b,Август,19.0,,67613.74,5661.3566666666675,3,4,8.0,0.0,10,3.0,3.0,626.34,25.59476074095128,27 г. 10 м.,No,125.42007455842976,"Большие траты, средние платежи",684.7065921082369,Хороший
2d270e9f5b,Сентябрь,19.0,Музыкант,,5653.176666666668,4,5,8.0,0.0,10,3.0,3.0,626.34,32.90680700156782,27 г. 11 м.,NM,198.98795911119822,"Большие траты, средние платежи",619.4487075554684,Обычный
8cc68f7f0e,Февраль,18.0,Предприниматель,87268.09999999999,,5,4,6.0,4.0,11,17.0,5.0,,38.79608722924958,16 г. 4 м.,Yes,226.08840251704441,"Большие траты, малые платежи",614.992041666122,Обычный
8cc68f7f0e,Март,18.0,Предприниматель,87541.97,7315.993333333333,5,4,6.0,4.0,11,20.0,5.0,864.67,39.950673427216245,16 г. 5 м.,Yes,249.6611375187445,"Малые траты, средние платежи",613.8593066644219,Обычный
8cc68f7f0e,Апрель,18.0,Предприниматель,,7321.1433333333325,5,4,6.0,4.0,11,18.0,5.0,864.67,33.08960005943095,16 г. 6 м.,Yes,673.6933913446517,"Малые траты, большие платежи",184.56705283851463,Обычный
8cc68f7f0e,Май,18.0,Предприниматель,87504.3,7339.173333333333,5,4,6.0,,11,20.0,5.0,864.67,38.42817248062599,16 г. 7 м.,NM,131.1540932570843,"Большие траты, большие платежи",689.8663509260822,Обычный
8cc68f7f0e,Июнь,18.0,Предприниматель,87257.06,7315.973333333332,5,4,6.0,,14,20.0,5.0,864.67,26.472328987390604,16 г. 8 м.,Yes,111.22287097894746,"Большие траты, большие платежи",709.2675732042189,Обычный
8cc68f7f0e,Июль,18.0,Предприниматель,87148.34999999999,7384.503333333333,5,4,6.0,4.0,11,20.0,7.0,864.67,37.15254339753639,16 г. 9 м.,Yes,112.31328707968704,"Большие траты, большие платежи",706.2971571034793,Обычный
8cc68f7f0e,Август,19.0,Предприниматель,87221.95,7323.243333333333,5,4,6.0,,8,21.0,7.0,864.67,31.517746314580712,,Yes,,"Большие траты, средние платежи",678.7806421278005,Обычный
8cc68f7f0e,Сентябрь,19.0,Предприниматель,86770.65,7335.363333333333,5,4,6.0,,11,20.0,7.0,864.67,26.68886573988452,16 г. 11 м.,NM,347.09064692627345,"Большие траты, малые платежи",492.3497972568929,Обычный
84bf89d1e9,Февраль,48.0,Архитектор,58333.26,,5,5,1.0,1.0,10,18.0,3.0,383.3,38.27072243787986,,No,133.0590134177943,"Большие траты, средние платежи",582.1658764691698,Хороший
84bf89d1e9,Март,48.0,Архитектор,57906.82,5009.501666666666,5,5,1.0,1.0,13,18.0,3.0,383.3,39.472441896580655,22 г. 9 м.,No,69.60721180107132,"Большие траты, большие платежи",636.4776780858928,Хороший
84bf89d1e9,Апрель,48.0,Архитектор,57802.520000000004,4988.211666666666,5,5,1.0,,13,18.0,3.0,383.3,30.632152432590445,22 г. 10 м.,No,302.1738295497481,"Малые траты, большие платежи",427.0610603372161,Хороший
84bf89d1e9,Май,48.0,Архитектор,57671.01,5007.091666666666,5,398,1.0,1.0,13,21.0,3.0,383.3,25.351602793559916,22 г. 11 м.,No,173.20454693941306,"Большие траты, средние платежи",535.340342947551,Хороший
84bf89d1e9,Июнь,48.0,Архитектор,4494028.82,5012.361666666667,5,5,1.0,1.0,15,21.0,3.0,383.3,25.560347426125727,23 г. 0 м.,No,644.5071693010767,"Малые траты, малые платежи",113.56772058588724,Хороший
84bf89d1e9,Июль,49.0,,57947.19,5026.781666666667,5,5,1.0,1.0,9,20.0,3.0,383.3,35.923113751322326,23 г. 1 м.,No,347.6453620010117,"Малые траты, большие платежи",382.7795278859524,Хороший
84bf89d1e9,Август,,Архитектор,57558.93,5019.251666666666,5,5,1.0,1.0,19,18.0,3.0,383.3,38.29592435026965,23 г. 2 м.,NM,289.8817964517092,"Малые траты, большие платежи",445.7730934352549,Обычный
84bf89d1e9,Сентябрь,49.0,Архитектор,,4948.991666666667,5,5,1.0,,13,19.0,3.0,383.3,31.6033911784371,23 г. 3 м.,NM,148.3549115020293,"Большие траты, малые платежи",575.5499783849348,Обычный
3e50b3b9e4,Февраль,41.0,Разработчик,16164.425000000001,1060.7704166666667,7,6,10.0,1.0,13,20.0,1.0,1483.41,28.1428594976616,16 г. 5 м.,NM,111.50278329417296,,270.4433787923674,Обычный
3e50b3b9e4,Март,41.0,Разработчик,15773.425000000001,,7,6,10.0,1.0,10,19.0,1.0,1483.41,25.52572828037949,16 г. 6 м.,No,19.49586695251433,"Большие траты, большие платежи",317.7902951340261,Обычный
3e50b3b9e4,Апрель,42.0,Разработчик,16207.085000000001,,7,6,10.0,1.0,12,19.0,1.0,1483.41,39.19478322595331,16 г. 7 м.,No,40.399728501568106,"Большие траты, малые платежи",311.09643358497226,Обычный
3e50b3b9e4,Май,42.0,,16211.815000000002,1113.0604166666667,7,6,10.0,1.0,17,19.0,3.0,1483.41,28.73725023269292,16 г. 8 м.,No,90.33446050059088,"Малые траты, большие платежи",270.7617015859495,Обычный
